SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
2024,Y,24FTJULYYR,2024-07-09,1,1,221,221,No Horse,No Horse,,,2023-02-21,2023,1,B,C,,Y,,,VA,WAR OF WILL,WAR OF WILL,PRAYER CIRCLE,PRAYER CIRCLE,INCLUDE,INCLUDE,,,,0,,,1901-01-01,GAINESWAY AGENT X,,,,TALLA RACING/KIM LLOYD AGENT,,,,85000,,,,,T,0.0,,PRAYER CIRCLE,WAR OF WILL,INCLUDE,
2024,Y,24FTJULYYR,2024-07-09,1,1,222,222,No Horse,No Horse,,,2023-02-09,2023,1,B,C,,Y,,,KY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,PROVE EM WRONG,PROVE EM WRONG,VANCOUVER (AUS),VANCOUVER (AUS),,,,0,,,1901-01-01,STRAIGHT LINE EQUINE SALES AGENT IV,,,,OUT,,,,0,,,,,T,0.0,,PROVE EM WRONG,MAXIMUS MISCHIEF,VANCOUVER (AUS),
2024,Y,24FTJULYYR,2024-07-09,1,1,223,223,No Horse,No Horse,,,2023-04-23,2023,1,CH,F,,Y,,,KY,COMPLEXITY,COMPLEXITY,PULLED THE GOALIE,PULLED THE GOALIE,PARADING,PARADING,,,,0,,,1901-01-01,FORBUSH FARM,,,,PHANTOM BLOODSTOCK,,,,50000,,,,,T,0.0,,PULLED THE GOALIE,COMPLEXITY,PARADING,
2024,Y,24FTJULYYR,2024-07-09,1,1,224,224,No Horse,No Horse,,,2023-03-18,2023,1,B,F,,Y,,,KY,GAME WINNER,GAME WINNER,PUSKITA,PUSKITA,INDIAN CHARLIE,INDIAN CHARLIE,,,,0,,,1901-01-01,BUCK POND FARM (DOUGLAS S. ARNOLD) AGENT,,,,NOT SOLD,,,,47000,,,,,T,0.0,,PUSKITA,GAME WINNER,INDIAN CHARLIE,
2024,Y,24FTJULYYR,2024-07-09,1,1,225,225,No Horse,No Horse,,,2023-04-16,2023,1,CH,F,,Y,,,PA,MUNNINGS,MUNNINGS,QUEEN SCHEHERAZADE,QUEEN SCHEHERAZADE,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLVIII,,,,NOT SOLD,,,,105000,,,,,T,0.0,,QUEEN SCHEHERAZADE,MUNNINGS,SMART STRIKE,
2024,Y,24FTJULYYR,2024-07-09,1,1,226,226,No Horse,No Horse,,,2023-04-18,2023,1,CH,F,,Y,,,FL,MACLEAN'S MUSIC,MACLEAN'S MUSIC,QUEZON,QUEZON,TIZ WONDERFUL,TIZ WONDERFUL,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT FOR BRIDLEWOOD FARM,,,,OUT,,,,0,,,,,T,0.0,,QUEZON,MACLEAN'S MUSIC,TIZ WONDERFUL,
2024,Y,24FTJULYYR,2024-07-09,1,1,227,227,No Horse,No Horse,,,2023-01-26,2023,1,GRR,C,,Y,,,KY,MUNNINGS,MUNNINGS,QUIET PIRATE,QUIET PIRATE,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,HIGHGATE SALES AGENT II,,,,NOT SOLD,,,,120000,,,,,T,0.0,,QUIET PIRATE,MUNNINGS,MALIBU MOON,
2024,Y,24FTJULYYR,2024-07-09,1,1,228,228,No Horse,No Horse,,,2023-01-23,2023,1,GRR,C,,Y,,,KY,MCKINZIE,MCKINZIE,RAPID RACER,RAPID RACER,FOREST WILDCAT,FOREST WILDCAT,,,,0,,,1901-01-01,SCOTT MALLORY AGENT,,,,TIM TOBIN,,,,20000,,,,,T,0.0,,RAPID RACER,MCKINZIE,FOREST WILDCAT,
2024,Y,24FTJULYYR,2024-07-09,1,1,229,229,No Horse,No Horse,,,2023-05-13,2023,1,B,C,,Y,,,KY,OSCAR PERFORMANCE,OSCAR PERFORMANCE,RESOLVED,RESOLVED,MIZZEN MAST,MIZZEN MAST,,,,0,,,1901-01-01,MILL RIDGE SALES AGENT II,,,,RESOLUTE BLOODSTOCK,,,,60000,,,,,T,0.0,,RESOLVED,OSCAR PERFORMANCE,MIZZEN MAST,
2024,Y,24FTJULYYR,2024-07-09,1,1,230,230,No Horse,No Horse,,,2023-02-27,2023,1,CH,C,,Y,,,OH,DIALED IN,DIALED IN,RICHMOND SPIDER,RICHMOND SPIDER,UNION RAGS,UNION RAGS,,,,0,,,1901-01-01,BUCKLAND SALES (ZACH MADDEN) AGENT III,,,,OUT,,,,0,,,,,T,0.0,,RICHMOND SPIDER,DIALED IN,UNION RAGS,
2024,Y,24FTJULYYR,2024-07-09,1,1,231,231,No Horse,No Horse,,,2023-05-01,2023,1,DKB,C,,Y,,,KY,CITY OF LIGHT,CITY OF LIGHT,RIGGED SMART,RIGGED SMART,SMART STRIKE,SMART STRIKE,,,,0,,,1901-01-01,GAINESWAY AGENT XI,,,,U.S.RACING STABLES,,,,220000,,,,,T,0.0,,RIGGED SMART,CITY OF LIGHT,SMART STRIKE,
2024,Y,24FTJULYYR,2024-07-09,1,1,232,232,No Horse,No Horse,,,2023-04-08,2023,1,CH,C,,Y,,,NY,OMAHA BEACH,OMAHA BEACH,RUSLANA,RUSLANA,CITY ZIP,CITY ZIP,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXV,,,,OUT,,,,0,,,,,T,0.0,,RUSLANA,OMAHA BEACH,CITY ZIP,
2024,Y,24FTJULYYR,2024-07-09,1,1,233,233,No Horse,No Horse,,,2023-03-22,2023,1,B,C,,Y,,,KY,GAME WINNER,GAME WINNER,SAMANTHA DILLON,SAMANTHA DILLON,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,ST GEORGE SALES AGENT VII,,,,LIMITLESS THOROUGHBRED LLC,,,,57000,,,,,T,0.0,,SAMANTHA DILLON,GAME WINNER,UNBRIDLED'S SONG,
2024,Y,24FTJULYYR,2024-07-09,1,1,234,234,No Horse,No Horse,,,2023-02-10,2023,1,CH,C,,Y,,,FL,VEKOMA,VEKOMA,SCAMPER,SCAMPER,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,LANE'S END AGENT,,,,CHC INC. SIENA FARM AND MAVERICK RACING,,,,350000,,,,,T,0.0,,SCAMPER,VEKOMA,SCAT DADDY,
