SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
2024,Y,24FTSARNYB,2024-08-12,1,2,516,516,No Horse,No Horse,,,2023-04-25,2023,1,CH,C,,Y,,,NY,TACITUS,TACITUS,JUDICIARY,JUDICIARY,UNION RAGS,UNION RAGS,,,,0,,,1901-01-01,THORNDALE FARM AGENT,,,,WEST POINT SHARP TB LLC & DOUBLE BL RANCH LLC/L.E.B AGT,,,,220000,,https://vimeo.com/997175941?share=copy,,,T,0.0,,JUDICIARY,TACITUS,UNION RAGS,
2024,Y,24FTSARNYB,2024-08-12,1,2,517,517,No Horse,No Horse,,,2023-02-13,2023,1,B,C,,Y,,,NY,SILVER STATE,SILVER STATE,JUNGLE TALE,JUNGLE TALE,LION HEART,LION HEART,,,,0,,,1901-01-01,DENALI STUD AGENT IX,,,,NOT SOLD,,,,17000,,https://vimeo.com/996442420?share=copy,,,T,0.0,,JUNGLE TALE,SILVER STATE,LION HEART,
2024,Y,24FTSARNYB,2024-08-12,1,2,518,518,No Horse,No Horse,,,2023-04-02,2023,1,DKB,F,,Y,,,NY,SOLOMINI,SOLOMINI,JUST ASK,JUST ASK,MAJESTICPERFECTION,MAJESTICPERFECTION,,,,0,,,1901-01-01,HIGHGATE SALES AGENT I,,,,OUT,,,,0,,,,,T,0.0,,JUST ASK,SOLOMINI,MAJESTICPERFECTION,
2024,Y,24FTSARNYB,2024-08-12,1,2,519,519,No Horse,No Horse,,,2023-04-05,2023,1,B,F,,Y,,,NY,MITOLE,MITOLE,JUST HATTIE,JUST HATTIE,QUALITY ROAD,QUALITY ROAD,,,,0,,,1901-01-01,DENALI STUD AGENT VIII,,,,J. STEVENS BLOODSTOCK AGT.,,,,90000,,https://vimeo.com/996442474?share=copy,,,T,0.0,,JUST HATTIE,MITOLE,QUALITY ROAD,
2024,Y,24FTSARNYB,2024-08-12,1,2,520,520,No Horse,No Horse,,,2023-04-10,2023,1,GRR,C,,Y,,,NY,COMBATANT,COMBATANT,KARLEY O,KARLEY O,LIAM'S MAP,LIAM'S MAP,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT CXIV,,,,WHISPER HILL FARM LLC,,,,70000,,https://youtu.be/Pn5aiS7fqGw,,,T,0.0,,KARLEY O,COMBATANT,LIAM'S MAP,
2024,Y,24FTSARNYB,2024-08-12,1,2,521,521,No Horse,No Horse,,,2023-04-24,2023,1,DKB,C,,Y,,,NY,ROCK YOUR WORLD,ROCK YOUR WORLD,KERRY MONTBRETIA,KERRY MONTBRETIA,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,WINTER QUARTER FARM AGENT I,,,,JOSE MUNOZ,,,,17000,,,,,T,0.0,,KERRY MONTBRETIA,ROCK YOUR WORLD,SPEIGHTSTOWN,
2024,Y,24FTSARNYB,2024-08-12,1,2,522,522,No Horse,No Horse,,,2023-04-26,2023,1,DKB,F,,Y,,,NY,TWIRLING CANDY,TWIRLING CANDY,KISS IS A KISS,KISS IS A KISS,BROKEN VOW,BROKEN VOW,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT FOR WALDORF FARM,,,,DYLAN VENOSA AGENT,,,,90000,,https://youtu.be/S8DNpYRjU60,,,T,0.0,,KISS IS A KISS,TWIRLING CANDY,BROKEN VOW,
2024,Y,24FTSARNYB,2024-08-12,1,2,523,523,No Horse,No Horse,,,2023-04-15,2023,1,DKB,C,,Y,,,NY,MIDNIGHT LUTE,MIDNIGHT LUTE,LA CONDESA,LA CONDESA,FREUD,FREUD,,,,0,,,1901-01-01,COLIN BRENNAN BLOODSTOCK AGENT,,,,MICHAEL GALLIVAN,,,,80000,,https://youtu.be/xKfPzOPWuCU,,,T,0.0,,LA CONDESA,MIDNIGHT LUTE,FREUD,
2024,Y,24FTSARNYB,2024-08-12,1,2,524,524,No Horse,No Horse,,,2023-01-22,2023,1,B,F,,Y,,,NY,AUDIBLE,AUDIBLE,LA CROIX VALMER,LA CROIX VALMER,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT I,,,,OUT,,,,0,,,,,T,0.0,,LA CROIX VALMER,AUDIBLE,MALIBU MOON,
2024,Y,24FTSARNYB,2024-08-12,1,2,525,525,No Horse,No Horse,,,2023-05-02,2023,1,B,C,,Y,,,NY,CENTRAL BANKER,CENTRAL BANKER,LADY DAPHNE,LADY DAPHNE,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,0,,,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,29000,,https://youtu.be/wOqQSVRVYg8,,,T,0.0,,LADY DAPHNE,CENTRAL BANKER,HARLAN'S HOLIDAY,
2024,Y,24FTSARNYB,2024-08-12,1,2,526,526,No Horse,No Horse,,,2023-01-16,2023,1,B,F,,Y,,,NY,TACITUS,TACITUS,LADY JOAN,LADY JOAN,COURAGEOUS CAT,COURAGEOUS CAT,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,OUT,,,,0,,https://youtu.be/xWo3oTLmV1A,,,T,0.0,,LADY JOAN,TACITUS,COURAGEOUS CAT,
2024,Y,24FTSARNYB,2024-08-12,1,2,527,527,No Horse,No Horse,,,2023-02-11,2023,1,DKB,C,,Y,,,NY,MO TOWN,MO TOWN,LADY ON HOLIDAY,LADY ON HOLIDAY,HARLAN'S HOLIDAY,HARLAN'S HOLIDAY,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,GREYHOUND STABLES ET AL,,,,30000,,https://vimeo.com/993269491,,,T,0.0,,LADY ON HOLIDAY,MO TOWN,HARLAN'S HOLIDAY,
2024,Y,24FTSARNYB,2024-08-12,1,2,528,528,No Horse,No Horse,,,2023-02-22,2023,1,B,C,,Y,,,NY,PRACTICAL JOKE,PRACTICAL JOKE,LA KARA MIA,LA KARA MIA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,DENALI STUD AGENT FOR LADY SHEILA STABLES LLC,,,,NOT SOLD,,,,147000,,https://vimeo.com/990563160,,,T,0.0,,LA KARA MIA,PRACTICAL JOKE,MEDAGLIA D'ORO,
2024,Y,24FTSARNYB,2024-08-12,1,2,529,529,No Horse,No Horse,,,2023-03-23,2023,1,CH,F,,Y,,,NY,VINO ROSSO,VINO ROSSO,LAKE TOCCET,LAKE TOCCET,TOCCET,TOCCET,,,,0,,,1901-01-01,FORT CHRISTOPHER'S THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,32000,,https://vimeo.com/996843639?share=copy,,,T,0.0,,LAKE TOCCET,VINO ROSSO,TOCCET,
2024,Y,24FTSARNYB,2024-08-12,1,2,530,530,No Horse,No Horse,,,2023-04-19,2023,1,CH,F,,Y,,,NY,TACITUS,TACITUS,LA RUMBLA,LA RUMBLA,SUPER SAVER,SUPER SAVER,,,,0,,,1901-01-01,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT I,,,,DYLAN VENOSA AGENT,,,,72000,,https://vimeo.com/992955107,,,T,0.0,,LA RUMBLA,TACITUS,SUPER SAVER,
2024,Y,24FTSARNYB,2024-08-12,1,2,531,531,No Horse,No Horse,,,2023-02-15,2023,1,B,F,,Y,,,NY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,LEMON DROP KITTY,LEMON DROP KITTY,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,LEMON DROP KITTY,MAXIMUS MISCHIEF,LEMON DROP KID,
2024,Y,24FTSARNYB,2024-08-12,1,2,532,532,No Horse,No Horse,,,2023-03-07,2023,1,CH,F,,Y,,,NY,COMBATANT,COMBATANT,LEXINGTON PEARL,LEXINGTON PEARL,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,DENALI STUD AGENT XI,,,,NOT SOLD,,,,44000,,https://vimeo.com/996442533?share=copy,,,T,0.0,,LEXINGTON PEARL,COMBATANT,ELUSIVE QUALITY,
2024,Y,24FTSARNYB,2024-08-12,1,2,533,533,No Horse,No Horse,,,2023-02-10,2023,1,B,C,,Y,,,NY,BEAU LIAM,BEAU LIAM,LIPSTICK,LIPSTICK,GHOSTZAPPER,GHOSTZAPPER,,,,0,,,1901-01-01,DENALI STUD AGENT III,,,,LEGION BLOODSTOCK AGENT FOR GOLF GROUP,,,,70000,,https://vimeo.com/993163917?share=copy,,,T,0.0,,LIPSTICK,BEAU LIAM,GHOSTZAPPER,
2024,Y,24FTSARNYB,2024-08-12,1,2,534,534,No Horse,No Horse,,,2023-04-15,2023,1,B,C,,Y,,,NY,COMPLEXITY,COMPLEXITY,LITTLE BRAVE,LITTLE BRAVE,INDIAN CHARLIE,INDIAN CHARLIE,,,,0,,,1901-01-01,FORT CHRISTOPHER'S THOROUGHBREDS LLC AGENT,,,,LEGION BLOODSTOCK AGENT,,,,85000,,https://vimeo.com/996843557?share=copy,,,T,0.0,,LITTLE BRAVE,COMPLEXITY,INDIAN CHARLIE,
2024,Y,24FTSARNYB,2024-08-12,1,2,535,535,No Horse,No Horse,,,2023-03-25,2023,1,CH,C,,Y,,,NY,OMAHA BEACH,OMAHA BEACH,LITTLE MISS RAELYN,LITTLE MISS RAELYN,SUPER NINETY NINE,SUPER NINETY NINE,,,,0,,,1901-01-01,VINERY SALES AGENT XXIII,,,,LEGION BLOODSTOCK AGENT FOR GREYHOUND,,,,75000,,https://vimeo.com/996852387,,,T,0.0,,LITTLE MISS RAELYN,OMAHA BEACH,SUPER NINETY NINE,
2024,Y,24FTSARNYB,2024-08-12,1,2,536,536,No Horse,No Horse,,,2023-04-30,2023,1,DKB,C,,Y,,,NY,GAME WINNER,GAME WINNER,LONE TIGRESS,LONE TIGRESS,TALE OF THE CAT,TALE OF THE CAT,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT IX,,,,KENNETH MCPEEK AGENT FOR HAROLD LERNER,,,,190000,,,,,T,0.0,,LONE TIGRESS,GAME WINNER,TALE OF THE CAT,
2024,Y,24FTSARNYB,2024-08-12,1,2,537,537,No Horse,No Horse,,,2023-04-11,2023,1,DKB,F,,Y,,,NY,MENDELSSOHN,MENDELSSOHN,LOST INNOCENCE,LOST INNOCENCE,LOOKIN AT LUCKY,LOOKIN AT LUCKY,,,,0,,,1901-01-01,COLIN BRENNAN BLOODSTOCK AGENT,,,,OUT,,,,0,,,,,T,0.0,,LOST INNOCENCE,MENDELSSOHN,LOOKIN AT LUCKY,
2024,Y,24FTSARNYB,2024-08-12,1,2,538,538,No Horse,No Horse,,,2023-02-07,2023,1,B,C,,Y,,,NY,DAREDEVIL,DAREDEVIL,LOVELY ISLE,LOVELY ISLE,DOUBLE HONOR,DOUBLE HONOR,,,,0,,,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,NOT SOLD,,,,40000,,https://vimeo.com/995552857,,,T,0.0,,LOVELY ISLE,DAREDEVIL,DOUBLE HONOR,
2024,Y,24FTSARNYB,2024-08-12,1,2,539,539,No Horse,No Horse,,,2023-02-24,2023,1,B,F,,Y,,,NY,MEDAGLIA D'ORO,MEDAGLIA D'ORO,LYN B,LYN B,QUALITY ROAD,QUALITY ROAD,,,,0,,,1901-01-01,WINTER QUARTER FARM AGENT FOR OAK BLUFF STABLES,,,,NOT SOLD,,,,145000,,,,,T,0.0,,LYN B,MEDAGLIA D'ORO,QUALITY ROAD,
2024,Y,24FTSARNYB,2024-08-12,1,2,540,540,No Horse,No Horse,,,2023-02-09,2023,1,GRR,F,,Y,,,NY,IMPROBABLE,IMPROBABLE,MADITA (GER),MADITA (GER),SOLDIER HOLLOW (GB),SOLDIER HOLLOW (GB),,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,NOT SOLD,,,,50000,,https://vimeo.com/993269660,,,T,0.0,,MADITA (GER),IMPROBABLE,SOLDIER HOLLOW (GB),
2024,Y,24FTSARNYB,2024-08-12,1,2,541,541,No Horse,No Horse,,,2023-02-07,2023,1,CH,F,,Y,,,NY,KITTEN'S JOY,KITTEN'S JOY,MAGIC JOAN,MAGIC JOAN,ENGLISH CHANNEL,ENGLISH CHANNEL,,,,0,,,1901-01-01,INDIAN CREEK AGENT,,,,JOHN DOWD AGENT LITTLE RED FEATHER,,,,180000,,https://vimeo.com/995626807,,,T,0.0,,MAGIC JOAN,KITTEN'S JOY,ENGLISH CHANNEL,
2024,Y,24FTSARNYB,2024-08-12,1,2,542,542,No Horse,No Horse,,,2023-01-12,2023,1,B,F,,Y,,,NY,MAXIMUS MISCHIEF,MAXIMUS MISCHIEF,MAGISTERIUM (IRE),MAGISTERIUM (IRE),ELZAAM (AUS),ELZAAM (AUS),,,,0,,,1901-01-01,ORDONEZ THOROUGHBREDS AGENT,,,,NOT SOLD,,,,25000,,https://vimeo.com/995964394,,,T,0.0,,MAGISTERIUM (IRE),MAXIMUS MISCHIEF,ELZAAM (AUS),
2024,Y,24FTSARNYB,2024-08-12,1,2,543,543,No Horse,No Horse,,,2023-04-09,2023,1,DKB,C,,Y,,,NY,OMAHA BEACH,OMAHA BEACH,MAJESTIC HEAT,MAJESTIC HEAT,UNUSUAL HEAT,UNUSUAL HEAT,,,,0,,,1901-01-01,VINERY SALES AGENT FOR ROCKRIDGE STUD LLC,,,,NOT SOLD,,,,55000,,https://vimeo.com/996858225,,,T,0.0,,MAJESTIC HEAT,OMAHA BEACH,UNUSUAL HEAT,
2024,Y,24FTSARNYB,2024-08-12,1,2,544,544,No Horse,No Horse,,,2023-05-12,2023,1,DKB,C,,Y,,,NY,BEAU LIAM,BEAU LIAM,MAJESTIC MONARCH,MAJESTIC MONARCH,MAJESTIC WARRIOR,MAJESTIC WARRIOR,,,,0,,,1901-01-01,INDIAN CREEK AGENT,,,,OUT,,,,0,,,,,T,0.0,,MAJESTIC MONARCH,BEAU LIAM,MAJESTIC WARRIOR,
2024,Y,24FTSARNYB,2024-08-12,1,2,545,545,No Horse,No Horse,,,2023-04-29,2023,1,B,C,,Y,,,NY,CONNECT,CONNECT,MARISTAR,MARISTAR,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,MEG RACING LLC,,,,25000,,,,,T,0.0,,MARISTAR,CONNECT,GIANT'S CAUSEWAY,
2024,Y,24FTSARNYB,2024-08-12,1,2,546,546,No Horse,No Horse,,,2023-03-12,2023,1,DKB,C,,Y,,,NY,SOLOMINI,SOLOMINI,MARSHTINI,MARSHTINI,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,JOHN T BEHRENDT,,,,92000,,https://youtu.be/ONtcFQUNzKM,,,T,0.0,,MARSHTINI,SOLOMINI,BERNARDINI,
2024,Y,24FTSARNYB,2024-08-12,1,2,547,547,No Horse,No Horse,,,2023-01-27,2023,1,B,C,,Y,,,NY,GOLDENCENTS,GOLDENCENTS,MASCOTTE,MASCOTTE,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,DENALI STUD AGENT FOR GALLAGHER'S STUD,,,,KINGS EQUINE,,,,50000,,https://vimeo.com/993171168,,,T,0.0,,MASCOTTE,GOLDENCENTS,SPEIGHTSTOWN,
2024,Y,24FTSARNYB,2024-08-12,1,2,548,548,No Horse,No Horse,,,2023-02-04,2023,1,B,F,,Y,,,NY,VIOLENCE,VIOLENCE,MELTING POINT (IRE),MELTING POINT (IRE),KODIAC (GB),KODIAC (GB),,,,0,,,1901-01-01,THORNDALE FARM AGENT FOR BERKSHIRE STUD,,,,WOODBERRY PAYNE,,,,40000,,https://vimeo.com/997177210?share=copy,,,T,0.0,,MELTING POINT (IRE),VIOLENCE,KODIAC (GB),
2024,Y,24FTSARNYB,2024-08-12,1,2,549,549,No Horse,No Horse,,,2023-03-21,2023,1,CH,F,,Y,,,NY,PRACTICAL JOKE,PRACTICAL JOKE,MEZAH,MEZAH,TAPIT,TAPIT,,,,0,,,1901-01-01,NORTHVIEW STALLION STATION (DAVID WADE) AGENT,,,,OUT,,,,0,,https://vimeo.com/996768698,,,T,0.0,,MEZAH,PRACTICAL JOKE,TAPIT,
2024,Y,24FTSARNYB,2024-08-12,1,2,550,550,No Horse,No Horse,,,2023-04-19,2023,1,DKB,C,,Y,,,NY,VINO ROSSO,VINO ROSSO,MGR TREASURE,MGR TREASURE,OVERANALYZE,OVERANALYZE,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,SAFFIE JOSEPH JR,,,,40000,,https://vimeo.com/992069418,,Y,T,0.0,,MGR TREASURE,VINO ROSSO,OVERANALYZE,
2024,Y,24FTSARNYB,2024-08-12,1,2,551,551,No Horse,No Horse,,,2023-04-28,2023,1,B,C,,Y,,,NY,MODERNIST,MODERNIST,MIA ROSA,MIA ROSA,TEMPLE CITY,TEMPLE CITY,,,,0,,,1901-01-01,C & S THOROUGHBREDS,,,,MATTIES RACING LLC,,,,12000,,,,,T,0.0,,MIA ROSA,MODERNIST,TEMPLE CITY,
2024,Y,24FTSARNYB,2024-08-12,1,2,552,552,No Horse,No Horse,,,2023-05-04,2023,1,B,C,,Y,,,NY,INDEPENDENCE HALL,INDEPENDENCE HALL,MIGHTY FINE,MIGHTY FINE,HIGH COTTON,HIGH COTTON,,,,0,,,1901-01-01,SEQUEL NEW YORK AGENT III,,,,SHAUN BRIDGMOHAN AGENT,,,,50000,,https://vimeo.com/995060661,,,T,0.0,,MIGHTY FINE,INDEPENDENCE HALL,HIGH COTTON,
2024,Y,24FTSARNYB,2024-08-12,1,2,553,553,No Horse,No Horse,,,2023-03-10,2023,1,DKB,F,,Y,,,NY,YAUPON,YAUPON,MINE AS WELL,MINE AS WELL,MINESHAFT,MINESHAFT,,,,0,,,1901-01-01,C & S THOROUGHBREDS AGENT,,,,KENNETH MCPEEK AGENT,,,,150000,,,,,T,0.0,,MINE AS WELL,YAUPON,MINESHAFT,
2024,Y,24FTSARNYB,2024-08-12,1,2,554,554,No Horse,No Horse,,,2023-02-28,2023,1,CH,F,,Y,,,NY,RAGING BULL (FR),RAGING BULL (FR),MIRABELL MEI,MIRABELL MEI,PALACE MALICE,PALACE MALICE,,,,0,,,1901-01-01,GAINESWAY AGENT III,,,,NOT SOLD,,,,37000,,https://youtu.be/wsN7QpSbLgk,,,T,0.0,,MIRABELL MEI,RAGING BULL (FR),PALACE MALICE,
2024,Y,24FTSARNYB,2024-08-12,1,2,555,555,No Horse,No Horse,,,2023-04-10,2023,1,B,F,,Y,,,NY,MCKINZIE,MCKINZIE,MISS AMENDMENT,MISS AMENDMENT,CONSTITUTION,CONSTITUTION,,,,0,,,1901-01-01,GAINESWAY AGENT III,,,,SEAN O'CONNOR,,,,35000,,https://youtu.be/bQT2Rbw8qfA,,,T,0.0,,MISS AMENDMENT,MCKINZIE,CONSTITUTION,
2024,Y,24FTSARNYB,2024-08-12,1,2,556,556,No Horse,No Horse,,,2023-04-12,2023,1,B,C,,Y,,,NY,ROCK YOUR WORLD,ROCK YOUR WORLD,MISS BLARNEY STONE,MISS BLARNEY STONE,DYNAFORMER,DYNAFORMER,,,,0,,,1901-01-01,BROOKDALE SALES AGENT,,,,GRASSROOTS TRN & SALES,,,,50000,,https://vimeo.com/996349277,,,T,0.0,,MISS BLARNEY STONE,ROCK YOUR WORLD,DYNAFORMER,
2024,Y,24FTSARNYB,2024-08-12,1,2,557,557,No Horse,No Horse,,,2023-02-15,2023,1,DKB,C,,Y,,,NY,COMPLEXITY,COMPLEXITY,MISS BODINE,MISS BODINE,VINDICATION,VINDICATION,,,,0,,,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,47000,,https://youtu.be/mq6-y4JClxM,,,T,0.0,,MISS BODINE,COMPLEXITY,VINDICATION,
2024,Y,24FTSARNYB,2024-08-12,1,2,558,558,No Horse,No Horse,,,2023-02-21,2023,1,CH,F,,Y,,,NY,CLASSIC EMPIRE,CLASSIC EMPIRE,MISS NARCISSIST,MISS NARCISSIST,FREUD,FREUD,,,,0,,,1901-01-01,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT VI,,,,THE ELKSTONE GROUP LLC,,,,105000,,https://vimeo.com/995057372,,,T,0.0,,MISS NARCISSIST,CLASSIC EMPIRE,FREUD,
2024,Y,24FTSARNYB,2024-08-12,1,2,559,559,No Horse,No Horse,,,2023-03-21,2023,1,DKB,C,,Y,,,NY,MAXFIELD,MAXFIELD,MISS VIGILANCE,MISS VIGILANCE,WAR PASS,WAR PASS,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT LXXVII,,,,CJ STABLES LLC,,,,95000,,https://youtu.be/FkiXEHIiiHQ,,Y,T,0.0,,MISS VIGILANCE,MAXFIELD,WAR PASS,
2024,Y,24FTSARNYB,2024-08-12,1,2,560,560,No Horse,No Horse,,,2023-02-26,2023,1,B,F,,Y,,,NY,GALILEAN,GALILEAN,MME BELLE BREZING,MME BELLE BREZING,MR. GREELEY,MR. GREELEY,,,,0,,,1901-01-01,COLIN BRENNAN BLOODSTOCK AGENT,,,,OUT,,,,0,,https://youtu.be/sxYVpKONeq0,,,T,0.0,,MME BELLE BREZING,GALILEAN,MR. GREELEY,
2024,Y,24FTSARNYB,2024-08-12,1,2,561,561,No Horse,No Horse,,,2023-02-17,2023,1,CH,C,,Y,,,NY,TIZ THE LAW,TIZ THE LAW,MOLLYBALL,MOLLYBALL,TAKE CHARGE INDY,TAKE CHARGE INDY,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT VII,,,,ORACLE BLOODSTOCK AGT,,,,70000,,https://youtu.be/IJ7E5x6HyTo,,,T,0.0,,MOLLYBALL,TIZ THE LAW,TAKE CHARGE INDY,
2024,Y,24FTSARNYB,2024-08-12,1,2,562,562,No Horse,No Horse,,,2023-01-23,2023,1,B,F,,Y,,,NY,YAUPON,YAUPON,MONORAIL,MONORAIL,INTO MISCHIEF,INTO MISCHIEF,,,,0,,,1901-01-01,BLAKE-ALBINA THOROUGHBRED SERVICES LLC AGENT I,,,,ARROYO BLOODSTOCK AGENT FOR BEAST MODE & MARCUS SCOTT,,,,115000,,https://vimeo.com/992955397,,,T,0.0,,MONORAIL,YAUPON,INTO MISCHIEF,
2024,Y,24FTSARNYB,2024-08-12,1,2,563,563,No Horse,No Horse,,,2023-04-24,2023,1,DKB,C,,Y,,,NY,VIOLENCE,VIOLENCE,MOON DELIGHT,MOON DELIGHT,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,NOT SOLD,,,,70000,,https://vimeo.com/996006841,,,T,0.0,,MOON DELIGHT,VIOLENCE,MALIBU MOON,
2024,Y,24FTSARNYB,2024-08-12,1,2,564,564,No Horse,No Horse,,,2023-04-03,2023,1,B,F,,Y,,,NY,VINO ROSSO,VINO ROSSO,MOONSHINE QUEEN,MOONSHINE QUEEN,U S RANGER,U S RANGER,,,,0,,,1901-01-01,THORNDALE FARM AGENT,,,,NOT SOLD,,,,5000,,https://vimeo.com/997175991?share=copy,,,T,0.0,,MOONSHINE QUEEN,VINO ROSSO,U S RANGER,
2024,Y,24FTSARNYB,2024-08-12,1,2,565,565,No Horse,No Horse,,,2023-04-15,2023,1,GRR,F,,Y,,,NY,VOLATILE,VOLATILE,MO PROMISE,MO PROMISE,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,OUT,,,,0,,https://vimeo.com/996010539,,,T,0.0,,MO PROMISE,VOLATILE,UNCLE MO,
2024,Y,24FTSARNYB,2024-08-12,1,2,566,566,No Horse,No Horse,,,2023-05-11,2023,1,B,F,,Y,,,NY,TACITUS,TACITUS,MO SAVINGS,MO SAVINGS,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XCI,,,,STEVEN WESTON,,,,55000,,https://youtu.be/loUEGnyffxc,,,T,0.0,,MO SAVINGS,TACITUS,UNCLE MO,
2024,Y,24FTSARNYB,2024-08-12,1,2,568,568,No Horse,No Horse,,,2023-04-01,2023,1,CH,F,,Y,,,NY,OMAHA BEACH,OMAHA BEACH,MOVING MOON (IRE),MOVING MOON (IRE),GALILEO (IRE),GALILEO (IRE),,,,0,,,1901-01-01,SEQUEL NEW YORK AGENT V,,,,CAROLYN CONLEY AGENT FOR JUSTICE STABLES LLC,,,,210000,,https://vimeo.com/995061948,,,T,0.0,,MOVING MOON (IRE),OMAHA BEACH,GALILEO (IRE),
2024,Y,24FTSARNYB,2024-08-12,1,2,569,569,No Horse,No Horse,,,2023-03-01,2023,1,CH,C,,Y,,,NY,UNION RAGS,UNION RAGS,MY COUSIN MARTHA,MY COUSIN MARTHA,STAY THIRSTY,STAY THIRSTY,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT VI,,,,NOT SOLD,,,,10000,,https://vimeo.com/993269847,,,T,0.0,,MY COUSIN MARTHA,UNION RAGS,STAY THIRSTY,
2024,Y,24FTSARNYB,2024-08-12,1,2,570,570,No Horse,No Horse,,,2023-02-14,2023,1,GRR,C,,Y,,,NY,NOT THIS TIME,NOT THIS TIME,MY GALINA,MY GALINA,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT LXXVI,,,,ADELPHI RACING CLUB & CHIEF HORSE FUTURES,,,,270000,,https://youtu.be/-GRiZ_GahBo,,,T,0.0,,MY GALINA,NOT THIS TIME,MEDAGLIA D'ORO,
2024,Y,24FTSARNYB,2024-08-12,1,2,571,571,No Horse,No Horse,,,2023-02-02,2023,1,CH,C,,Y,,,NY,TIZ THE LAW,TIZ THE LAW,MYHARTBLONGSTODADY,MYHARTBLONGSTODADY,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,INDIAN CREEK AGENT,,,,C. CLEMENT AS AGENT,,,,100000,,https://vimeo.com/995626916,,,T,0.0,,MYHARTBLONGSTODADY,TIZ THE LAW,SCAT DADDY,
2024,Y,24FTSARNYB,2024-08-12,1,2,572,572,No Horse,No Horse,,,2023-04-15,2023,1,DKB,F,,Y,,,NY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,MY ROXY GIRL,MY ROXY GIRL,EMCEE,EMCEE,,,,0,,,1901-01-01,THOROSTOCK AGENT,,,,OUT,,,,0,,,,,T,0.0,,MY ROXY GIRL,MACLEAN'S MUSIC,EMCEE,
2024,Y,24FTSARNYB,2024-08-12,1,2,573,573,No Horse,No Horse,,,2023-04-09,2023,1,B,C,,Y,,,NY,CENTRAL BANKER,CENTRAL BANKER,MYSELF,MYSELF,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,,1901-01-01,HUNTER VALLEY FARM AGENT,,,,BRONCO BLOODSTOCK,,,,50000,,https://vimeo.com/996442572?share=copy,,,T,0.0,,MYSELF,CENTRAL BANKER,GIANT'S CAUSEWAY,
