SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
2024,M,24FTKNOV,2024-11-04,1,1,175,175,PRINCESS ADALEIGH,PRINCESS ADALEIGH,,,2019-03-18,2019,5,B,M,,BP,,,KY,GOLDENCENTS,GOLDENCENTS,DARING DARLING,DARING DARLING,TIZ WONDERFUL,TIZ WONDERFUL,,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXX,,,,EMERALD EDGE AGENT,,,,360000,,https://youtu.be/HSVdBtBjVzQ,,,T,0.0,,DARING DARLING,GOLDENCENTS,TIZ WONDERFUL,
2024,M,24FTKNOV,2024-11-04,1,1,176,176,PRINCESS HURON,PRINCESS HURON,,,2020-03-28,2020,4,B,F,,B,,,KY,UNION RAGS,UNION RAGS,LAKE HURON,LAKE HURON,SALT LAKE,SALT LAKE,,,,0,,GAINESWAY,1901-01-01,GAINESWAY AGENT V,,,,NOT SOLD,,,,285000,,https://vimeo.com/1025326052?share=copy,,,T,0.0,,LAKE HURON,UNION RAGS,SALT LAKE,
2024,M,24FTKNOV,2024-11-04,1,1,177,177,PRIVATE MISSION,PRIVATE MISSION,,,2018-02-18,2018,6,B,M,,B,,,KY,INTO MISCHIEF,INTO MISCHIEF,PRIVATE GIFT,PRIVATE GIFT,UNBRIDLED,UNBRIDLED,,,,0,,HILL 'N' DALE SALES AGENCY,1901-01-01,HILL 'N' DALE AT XALAPA AGENT,,,,SUMMER WIND EQUINE,,,,2600000,,https://vimeo.com/1025313699,,,T,0.0,,PRIVATE GIFT,INTO MISCHIEF,UNBRIDLED,
2024,M,24FTKNOV,2024-11-04,1,1,178,178,PROMISEHER AMERICA,PROMISEHER AMERICA,,,2020-01-27,2020,4,CH,F,,BP,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,PROMISEDYOUHEAVEN,PROMISEDYOUHEAVEN,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXII,,,,T.T. BLOODSTOCK,,,,400000,,https://youtu.be/03Z89u_ehrU,,,T,0.0,,PROMISEDYOUHEAVEN,AMERICAN PHAROAH,UNBRIDLED'S SONG,
2024,M,24FTKNOV,2024-11-04,1,1,179,179,QUEEN GODDESS,QUEEN GODDESS,,,2018-01-25,2018,6,DKB,M,,B,,,KY,EMPIRE MAKER,EMPIRE MAKER,ROYAL STORY,ROYAL STORY,LEMON DROP KID,LEMON DROP KID,,,,0,,BLUEWATER SALES LLC,1901-01-01,BLUEWATER SALES LLC AGENT I,,,,KATSUMI YOSHIDA,,,,1500000,,https://vimeo.com/1024706387,,,T,0.0,,ROYAL STORY,EMPIRE MAKER,LEMON DROP KID,
2024,M,24FTKNOV,2024-11-04,1,1,180,180,QUEEN PICASSO (GB),QUEEN PICASSO (GB),,,2020-02-29,2020,4,B,F,,B,,,GB,KINGMAN (GB),KINGMAN (GB),ARIS (IRE),ARIS (IRE),DANROAD (AUS),DANROAD (AUS),,,,0,,ELITE RACE SALES LLC,1901-01-01,ELITE AGENT,,,,NARVICK INT'L/PRIDE ROCK,,,,1250000,,https://vimeo.com/1024706454,,,T,0.0,,ARIS (IRE),KINGMAN (GB),DANROAD (AUS),
2024,M,24FTKNOV,2024-11-04,1,1,181,181,RADIO DAYS,RADIO DAYS,,,2019-04-07,2019,5,DKB,M,,B,,,KY,GUN RUNNER,GUN RUNNER,REMEMBERED,REMEMBERED,SKY MESA,SKY MESA,,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT X,,,,K I FARM,,,,500000,,https://youtu.be/sten4OEN6O8,,,T,0.0,,REMEMBERED,GUN RUNNER,SKY MESA,
2024,M,24FTKNOV,2024-11-04,1,1,182,182,RED CARPET READY,RED CARPET READY,,,2020-03-04,2020,4,DKB,F,,RB,,,KY,OSCAR PERFORMANCE,OSCAR PERFORMANCE,WILD SILK,WILD SILK,STREET SENSE,STREET SENSE,,,,0,,MILL RIDGE SALES,1901-01-01,MILL RIDGE SALES AGENT III,,,,CASE CLAY THOROUGHBRED MGT LLC,,,,1500000,,https://vimeo.com/1024210364,,,T,0.0,,WILD SILK,OSCAR PERFORMANCE,STREET SENSE,
2024,M,24FTKNOV,2024-11-04,1,1,183,183,ROSIE'S ALIBI,ROSIE'S ALIBI,,,2020-03-04,2020,4,B,F,,RB,,,PA,JUSTIFY,JUSTIFY,ESSENTIAL ROSE,ESSENTIAL ROSE,BERNARDINI,BERNARDINI,,,,0,,MILL RIDGE SALES,1901-01-01,MILL RIDGE SALES AGENT VII,,,,BLANDFORD BLOODSTOCK LTD,,,,725000,,https://vimeo.com/1024210663,,,T,0.0,,ESSENTIAL ROSE,JUSTIFY,BERNARDINI,
2024,M,24FTKNOV,2024-11-04,1,1,184,184,RUNAWAY WIFE,RUNAWAY WIFE,,,2019-02-22,2019,5,B,M,,B,,,KY,GUN RUNNER,GUN RUNNER,PERFECT WIFE,PERFECT WIFE,MAJESTICPERFECTION,MAJESTICPERFECTION,,,,0,,LEGACY BLOODSTOCK,1901-01-01,LEGACY BLOODSTOCK AGENT FOR JEFF RAMEY (STONE COLUMNS STABLES),,,,HUNTER VALLEY FARM,,,,450000,,https://vimeo.com/1023616044,,,T,0.0,,PERFECT WIFE,GUN RUNNER,MAJESTICPERFECTION,
2024,M,24FTKNOV,2024-11-04,1,1,185,185,SADDLE UP JESSIE,SADDLE UP JESSIE,,,2019-05-11,2019,5,DKB,M,,RB,,,KY,MORE THAN READY,MORE THAN READY,ZONDAQ,ZONDAQ,BERNARDINI,BERNARDINI,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT,,,,R S EVANS,,,,500000,,https://vimeo.com/1026228179,,,T,0.0,,ZONDAQ,MORE THAN READY,BERNARDINI,
2024,M,24FTKNOV,2024-11-04,1,1,186,186,SETHAMEE STREET,SETHAMEE STREET,,,2016-03-22,2016,8,DKB,M,,B,,,LA,STREET SENSE,STREET SENSE,CHARGED COTTON,CHARGED COTTON,DEHERE,DEHERE,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT X,,,,NOT SOLD,,,,200000,,,,,T,0.0,,CHARGED COTTON,STREET SENSE,DEHERE,
2024,M,24FTKNOV,2024-11-04,1,1,187,187,SHOPPINGFORPHAROAH,SHOPPINGFORPHAROAH,,,2019-03-05,2019,5,DKB,M,,B,,,KY,AMERICAN PHAROAH,AMERICAN PHAROAH,SMART SHOPPING,SMART SHOPPING,SMART STRIKE,SMART STRIKE,,,,0,,MARTHA JANE MULHOLLAND,1901-01-01,MULHOLLAND SPRINGS AGENT I,,,,PIN OAK STUD,,,,850000,,https://vimeo.com/1024956127,,,T,0.0,,SMART SHOPPING,AMERICAN PHAROAH,SMART STRIKE,
2024,M,24FTKNOV,2024-11-04,1,1,188,188,SLAMMED,SLAMMED,,,2018-04-21,2018,6,B,M,,B,,,NM,MARKING,MARKING,HENNESEY SMASH,HENNESEY SMASH,ROLL HENNESSY ROLL,ROLL HENNESSY ROLL,,,,0,,HILL 'N' DALE SALES AGENCY,1901-01-01,HILL 'N' DALE AT XALAPA AGENT TO DISSOLVE THE ESTATE OF BARBARA COLEMAN ET AL,,,,STONESTREET,,,,1100000,,https://vimeo.com/1022327602,,,T,0.0,,HENNESEY SMASH,MARKING,ROLL HENNESSY ROLL,
2024,M,24FTKNOV,2024-11-04,1,1,189,189,SNOW PRINCESS,SNOW PRINCESS,,,2020-03-04,2020,4,DKB,F,,B,,,KY,QUALITY ROAD,QUALITY ROAD,CANDY DRAWER,CANDY DRAWER,CANDY RIDE (ARG),CANDY RIDE (ARG),,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXVIII,,,,NOT SOLD,,,,290000,,https://youtu.be/eHJv4r1IcuE,,,T,0.0,,CANDY DRAWER,QUALITY ROAD,CANDY RIDE (ARG),
2024,M,24FTKNOV,2024-11-04,1,1,190,190,SOLO ALBUM,SOLO ALBUM,,,2020-05-23,2020,4,CH,F,,BP,,,KY,CURLIN,CURLIN,SUMMER SOLO,SUMMER SOLO,ARCH,ARCH,,,,0,,BLUEWATER SALES LLC,1901-01-01,BLUEWATER SALES LLC AGENT I,,,,PAYSON STUD INC (RIVER OAK AGENT),,,,800000,,https://vimeo.com/1023795663,,,T,0.0,,SUMMER SOLO,CURLIN,ARCH,
2024,M,24FTKNOV,2024-11-04,1,1,191,191,SOUL OF AN ANGEL,SOUL OF AN ANGEL,,,2019-02-20,2019,5,DKB,M,,RB,,,KY,ATREIDES,ATREIDES,FACTOR ONE,FACTOR ONE,THE FACTOR,THE FACTOR,,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXIX,,,,OUT,,,,0,,,,,T,0.0,,FACTOR ONE,ATREIDES,THE FACTOR,
2024,M,24FTKNOV,2024-11-04,1,1,192,192,SPENDALOT,SPENDALOT,,,2021-04-02,2021,3,GRR,F,,BP,,,KY,MORE THAN READY,MORE THAN READY,SIEMPRE MIA,SIEMPRE MIA,SCAT DADDY,SCAT DADDY,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT,,,,HARUYA YOSHIDA,,,,225000,,https://vimeo.com/1025686643,,,T,0.0,,SIEMPRE MIA,MORE THAN READY,SCAT DADDY,
2024,M,24FTKNOV,2024-11-04,1,1,193,193,SPIRIT WIND,SPIRIT WIND,,,2019-03-07,2019,5,DKB,M,,RB,,,FL,BAHAMIAN SQUALL,BAHAMIAN SQUALL,SACRED PSALM,SACRED PSALM,AWESOME OF COURSE,AWESOME OF COURSE,,,,0,,TAYLOR MADE SALES AGENCY,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLI,,,,OUT,,,,0,,,,,T,0.0,,SACRED PSALM,BAHAMIAN SQUALL,AWESOME OF COURSE,
2024,M,24FTKNOV,2024-11-04,1,1,194,194,STERLING SILVER,STERLING SILVER,,,2019-03-08,2019,5,GRR,M,,RB,,,NY,CUPID,CUPID,SHEET HUMOR,SHEET HUMOR,DISTORTED HUMOR,DISTORTED HUMOR,,,,0,,DENALI STUD,1901-01-01,DENALI STUD AGENT II,,,,OUT,,,,0,,,,,T,0.0,,SHEET HUMOR,CUPID,DISTORTED HUMOR,
